"","x"
"X633",116.002611037005
"X634",111.311765906419
"X635",105.296660277756
"X636",114.084522874069
"X637",113.506481646734
"X638",129.899680677477
"X639",117.11076390196
"X640",111.966873603821
"X641",93.6176057210509
"X642",102.398099147414
"X643",125.690856370311
"X644",117.067836216256
"X645",103.541887819018
"X646",113.845285396864
"X647",116.204106280769
"X648",109.123428537152
"X649",108.692663585582
"X650",105.961592977052
"X651",132.479825097434
"X652",123.088380706105
"X653",105.9709772017
"X654",118.447251479922
"X655",108.585506051535
"X656",123.071229513367
"X657",108.694053683045
"X658",103.616010116625
"X659",102.585497987816
"X660",102.907558591897
"X661",115.252175671486
"X662",96.9978788503453
"X663",121.726876712333
"X664",118.063318797999
"X665",93.472840729364
"X666",120.081490093838
"X667",113.819713522015
"X668",125.195225986575
"X669",130.56580278976
"X670",114.979362661357
"X671",108.746858603201
"X672",108.173989133764
"X673",121.43239357439
"X674",116.507522283793
"X675",113.487826712964
"X676",124.903834258204
"X677",91.1593005636545
"X678",108.225787775887
"X679",127.129603468833
"X680",109.839612178622
"X681",107.446904445124
"X682",137.221296619335
"X683",115.785233967996
"X684",120.627268803257
"X685",134.255070898768
"X686",107.657030462212
"X687",119.712162091314
"X688",111.968409968206
"X689",130.826378965504
"X690",105.696904819482
"X691",126.756482139238
"X692",120.444998599816
"X693",116.578062250867
"X694",127.018931387971
"X695",106.699794586746
"X696",106.467401322021
"X697",115.761556453326
"X698",122.437014228541
"X699",113.521731158569
"X700",128.90565022683
"X701",112.55064316425
"X702",116.499453785423
"X703",107.292784654239
"X704",108.160137313188
"X705",104.177670568528
"X706",100.311208661501
"X707",107.566131692033
"X708",106.851862865632
"X709",106.98658107905
"X710",139.281196270927
"X711",98.0818548805997
"X712",116.948939830612
"X713",100.160883773518
"X714",108.475744096541
"X715",114.220297775102
"X716",125.011404338667
"X717",129.632495679575
"X718",85.193737906406
"X719",102.938889830713
"X720",95.1440685030377
"X721",123.713724534266
"X722",107.758190675267
"X723",119.914339727614
"X724",110.682193546518
"X725",91.9612428611977
"X726",115.250222992059
"X727",120.693592024134
"X728",99.3316997653202
"X729",111.295320102041
"X730",114.954283005583
"X731",125.626130729383
"X732",109.595745742567
"X733",116.459764061437
"X734",111.37274470685
"X735",118.656900354415
"X736",100.75911935754
"X737",126.128396771824
"X738",124.431665110942
"X739",130.320999995583
"X740",117.16294625031
"X741",110.774734356914
"X742",117.495976154184
"X743",100.862281456534
"X744",115.626563407395
"X745",131.632622702721
"X746",106.370656956997
"X747",129.786769442496
"X748",119.144894430214
"X749",112.000739707142
"X750",122.096987038123
"X751",111.483632269139
"X752",103.887942986348
"X753",116.37294992167
"X754",98.0669378782992
"X755",115.081494215698
"X756",115.437587953758
"X757",98.6708852902792
"X758",135.396838061762
"X759",118.571684449405
"X760",121.642373119793
"X761",93.3351803731565
"X762",97.5586430368448
"X763",120.659335111648
"X764",85.7763362443468
"X765",114.275340701879
"X766",124.875526343666
"X767",120.133054638659
"X768",127.165876033346
"X769",105.623933471085
"X770",108.974357668305
"X771",139.794111196377
"X772",100.513659807051
"X773",114.595444711985
"X774",107.782596335455
"X775",126.247396551826
"X776",134.75718686417
"X777",98.7215946086004
"X778",105.660637805264
"X779",118.178075003503
"X780",120.254645328796
"X781",127.4872571771
"X782",107.083966998921
"X783",114.387296707883
"X784",110.335866851577
"X785",126.289990450494
"X786",110.112634442663
"X787",117.136164045184
"X788",129.588769632427
"X789",112.334112565357
"X790",98.3634624960554
"X791",124.01453649848
"X792",127.630669076095
"X793",127.501410762918
"X794",117.826754013651
"X795",105.446500156414
"X796",107.161847308336
"X797",105.22358316128
"X798",96.1657128458128
"X799",113.456402916573
"X800",93.8754484820785
"X801",105.143840000803
"X802",110.005364507995
"X803",96.3897860068551
"X804",105.050181225975
"X805",104.275567237023
"X806",128.579369020346
"X807",121.848706985095
"X808",109.832500068376
"X809",123.383281159593
"X810",123.003154813561
"X811",111.482485148554
"X812",112.686804954047
"X813",114.096932348756
"X814",104.972720616449
"X815",118.964352269063
"X816",121.181952766885
"X817",97.6323645966399
"X818",97.6295965734548
"X819",105.661825897301
"X820",107.631928241433
"X821",104.717749702635
"X822",113.823568717688
"X823",113.625622021592
"X824",101.101268465479
"X825",113.11018837945
"X826",133.590444620423
"X827",108.169668192491
"X828",105.936246002909
"X829",108.649962955395
"X830",98.6683215998849
"X831",114.83588143233
"X832",107.907565656043
"X833",127.432795963938
"X834",114.040533030447
"X835",100.035114969536
"X836",101.257459321631
"X837",117.213249468115
"X838",127.179017902296
"X839",107.376163881278
"X840",117.121607024059
"X841",115.598590643922
"X842",113.408477028896
"X843",114.345786584393
"X844",120.318195489235
"X845",118.223790660769
"X846",110.249494047704
"X847",96.2493261895669
"X848",94.4673452276413
"X849",111.3469631268
"X850",125.439160602791
"X851",120.605043361429
"X852",111.160727494427
"X853",106.172925230773
"X854",106.032480697586
"X855",104.548801247332
"X856",107.298761276519
"X857",113.620866749551
"X858",129.840958508499
"X859",94.5215790283652
"X860",115.533495033357
"X861",110.143996671872
"X862",126.490597531956
"X863",118.371704355431
"X864",115.632968085121
"X865",122.605112480905
"X866",108.651693580277
"X867",109.687620362675
"X868",118.818877733204
"X869",96.9664492306113
"X870",121.443529036334
"X871",98.0085008197008
"X872",126.97706674426
"X873",99.5057302441843
"X874",108.238581846687
"X875",120.558723379984
"X876",103.610450825432
"X877",114.976260811612
"X878",125.415067755131
"X879",122.509614763544
"X880",113.6869725619
"X881",104.827388822698
"X882",107.058047630551
"X883",106.324384419443
"X884",92.6100019560185
"X885",104.427846759826
"X886",116.448503385537
"X887",125.101288557484
"X888",121.124241130921
"X889",123.34448430591
"X890",106.394781690955
"X891",98.2478530265575
"X892",105.660245776242
"X893",111.259878759314
"X894",100.301823361677
"X895",111.700814042556
"X896",115.595488326591
"X897",110.729863019695
"X898",115.182378710954
"X899",101.046041125028
"X900",111.300992070519
"X901",115.338065228678
"X902",112.357772730508
"X903",136.647489218698
"X904",102.310983237572
"X905",101.163679690711
"X906",124.92503902291
"X907",111.636347578797
"X908",124.289511221272
"X909",129.688872865706
"X910",119.274493007777
"X911",133.712631252859
"X912",112.675407886751
"X913",113.896852873928
"X914",119.385019917632
"X915",111.117669263928
"X916",101.425119655448
"X917",108.165013762094
"X918",131.384422702305
"X919",94.5172530722447
"X920",131.957508249131
"X921",117.699049692125
"X922",101.481696043328
"X923",135.103926090245
"X924",109.325974018889
"X925",109.309344967961
"X926",99.5414957177267
"X927",117.840951645546
"X928",100.429948807939
"X929",105.458476888137
"X930",106.571064374836
"X931",103.922541069238
"X932",103.993846242585
"X933",128.335070970593
"X934",108.124551831372
"X935",118.658627371107
"X936",109.647785338746
"X937",117.109336079912
"X938",108.505609861615
"X939",111.356216734957
"X940",118.166048219002
"X941",111.741539640891
"X942",118.325493863733
"X943",131.210935050026
"X944",94.3552694824405
"X945",127.367680319279
"X946",103.223867615084
"X947",116.399277891955
"X948",100.44933780841
"X949",103.676503582824
"X950",121.054011189604
"X951",105.246724954725
"X952",108.801492937935
"X953",111.974620831768
"X954",128.347365351553
"X955",109.584146003177
"X956",118.510166011643
"X957",122.858650004868
"X958",114.674441954484
"X959",113.599946218038
"X960",105.373239671577
"X961",131.103911706672
"X962",128.991701985542
"X963",112.625441031148
"X964",88.7365492544465
"X965",123.87935026598
"X966",101.524931652715
"X967",117.857164213383
"X968",101.07915334302
"X969",125.036439923255
"X970",127.53070086012
"X971",109.869296943158
"X972",120.544364443277
"X973",98.2217109289576
"X974",122.754128047867
"X975",103.322311154292
"X976",121.969845999113
"X977",101.615135163522
"X978",107.41167491915
"X979",121.854743801208
"X980",117.456086908717
"X981",124.701954063884
"X982",130.411730221195
"X983",106.57120747075
"X984",120.434010693786
"X985",106.318206556851
"X986",106.024790118273
"X987",109.465778493334
"X988",98.2213152247012
"X989",118.484278589046
"X990",121.326869877995
"X991",109.384624939381
"X992",113.98554339733
"X993",103.629044867814
"X994",125.385959553575
"X995",102.621144759375
"X996",119.263792202976
"X997",112.744429350151
"X998",121.641221468916
"X999",121.373011111476
"X1000",112.278428882328
