"","x"
"X672",111.801614169725
"X673",109.123890084368
"X674",118.131524649541
"X675",111.448072959104
"X676",109.718156844037
"X677",109.394635600282
"X678",116.518198608927
"X679",138.808660789414
"X680",96.546899433451
"X681",116.23903907657
"X682",98.5701021725476
"X683",130.37177403204
"X684",111.125057918807
"X685",128.775720532392
"X686",102.846984066337
"X687",124.523290228299
"X688",114.764436632145
"X689",126.296740974594
"X690",96.0008834189132
"X691",116.552099375476
"X692",122.258853498906
"X693",123.990945326429
"X694",128.639407590543
"X695",116.017681973924
"X696",98.5356812239591
"X697",123.642460090085
"X698",109.318309074171
"X699",132.633935675335
"X700",114.002173483663
"X701",125.119144560621
"X702",117.357531479675
"X703",114.735792794813
"X704",112.998746969301
"X705",115.022234296613
"X706",122.142400359739
"X707",105.26444389873
"X708",100.748024655152
"X709",115.030591480169
"X710",110.841658392378
"X711",121.700008500353
"X712",105.995816723641
"X713",103.807451261327
"X714",113.608338
"X715",115.980633979534
"X716",125.77846246108
"X717",117.531108673571
"X718",100.518555339061
"X719",107.978377643225
"X720",93.9385548113973
"X721",104.698574525723
"X722",112.642506479534
"X723",114.643239942308
"X724",135.154213227805
"X725",129.056585390085
"X726",114.117608508363
"X727",130.312122690755
"X728",110.242759215808
"X729",119.725438715067
"X730",111.631670620642
"X731",117.585659865773
"X732",109.867355859351
"X733",121.123242690332
"X734",116.70998091729
"X735",123.560055575335
"X736",109.91158699566
"X737",110.205604237474
"X738",97.310188338144
"X739",103.047797870078
"X740",100.554218658786
"X741",121.614635941884
"X742",110.547856162844
"X743",125.389754765667
"X744",100.782145387968
"X745",123.889653110021
"X746",113.722738614079
"X747",121.788206265314
"X748",117.619941201976
"X749",116.664608505152
"X750",105.48642341302
"X751",118.342748228088
"X752",114.721404337897
"X753",116.857629985745
"X754",126.610291309774
"X755",127.79107663585
"X756",111.210903822795
"X757",109.228919073253
"X758",123.556845752682
"X759",118.143361931157
"X760",107.485419349224
"X761",125.046084438991
"X762",100.536772482886
"X763",109.233204255469
"X764",119.970306965455
"X765",100.965239756387
"X766",101.351611970183
"X767",106.274219890861
"X768",116.397982065526
"X769",107.564718925794
"X770",113.723172554693
"X771",111.666838678229
"X772",108.895832685886
"X773",108.918344517255
"X774",95.0609168213126
"X775",97.889005012844
"X776",124.237900724982
"X777",105.54172356048
"X778",111.312852089626
"X779",111.112491967219
"X780",122.104356399894
"X781",112.441386498165
"X782",108.43378859012
"X783",113.366432760162
"X784",96.6883382448836
"X785",114.717593153387
"X786",103.487259825053
"X787",101.42337778765
"X788",116.965188743684
"X789",117.500293785956
"X790",127.664745656916
"X791",106.933743362138
"X792",99.7337809949541
"X793",106.889181995378
"X794",134.404968248165
"X795",104.695052976464
"X796",114.411032485462
"X797",115.464700303811
"X798",96.7547422269584
"X799",126.8691970488
"X800",117.910788834792
"X801",119.430364204058
"X802",114.328728343331
"X803",106.210536962421
"X804",123.408178511785
"X805",117.231725264785
"X806",134.167547314961
"X807",120.128382884545
"X808",114.424901677311
"X809",126.42140449386
"X810",122.432698813267
"X811",111.660306730769
"X812",93.4448642743825
"X813",117.691373423571
"X814",126.872388936591
"X815",106.023804043119
"X816",112.779502387615
"X817",113.142949737721
"X818",91.694040408892
"X819",112.951445788356
"X820",95.726815994813
"X821",125.668887281369
"X822",100.837015419548
"X823",119.51895142897
"X824",107.990666053282
"X825",115.052443947142
"X826",111.046666909774
"X827",121.357546467149
"X828",99.8908603611503
"X829",108.961971415314
"X830",120.281901038462
"X831",108.181077521948
"X832",122.026049931581
"X833",116.47148971796
"X834",102.796507124453
"X835",116.146358669019
"X836",120.053338648271
"X837",123.119231047601
"X838",126.006647955928
"X839",106.817981599788
"X840",116.88885905868
"X841",114.465185694919
"X842",109.560011679711
"X843",92.3379936865208
"X844",121.337275984898
"X845",121.24684545988
"X846",103.44429141115
"X847",106.03560230187
"X848",103.206073120536
"X849",116.238469417572
"X850",114.201824305152
"X851",132.652028965843
"X852",121.220880101482
"X853",112.533332436591
"X854",105.133648269266
"X855",105.270712635674
"X856",120.610385732004
"X857",126.7697298006
"X858",128.764377933839
"X859",115.967378266761
"X860",99.6221353684192
"X861",99.4203944200776
"X862",129.365302215596
"X863",111.220258092555
"X864",118.731732733275
"X865",121.451720083169
"X866",114.531491960833
"X867",112.347483309033
"X868",112.826768127664
"X869",123.472565260303
"X870",120.242923169689
"X871",97.2655531145378
"X872",113.892032664926
"X873",121.431431355999
"X874",97.7560586881793
"X875",110.062991719231
"X876",114.173285092378
"X877",126.10764409873
"X878",115.183516820854
"X879",102.648983573959
"X880",115.542977929217
"X881",104.649777878229
"X882",106.897992673112
"X883",106.717634577029
"X884",115.505661904658
"X885",114.731728225476
"X886",100.023213601482
"X887",119.183403103529
"X888",91.5045140242061
"X889",118.646295423959
"X890",124.294585525335
"X891",117.551583170748
"X892",112.833848869372
"X893",118.339554642766
"X894",127.492702800917
"X895",120.7928354247
"X896",113.379374880875
"X897",122.730521162879
"X898",105.924476514996
"X899",114.456646491531
"X900",105.12885494326
"X901",100.695956551447
"X902",105.997682396154
"X903",120.131056702576
"X904",109.401983392025
"X905",115.097101386733
"X906",99.533209802964
"X907",122.120318945695
"X908",102.528403893013
"X909",126.808494889732
"X910",121.786790367784
"X911",100.305262879534
"X912",89.6049397692661
"X913",113.318283211397
"X914",118.669088268066
"X915",129.676923566267
"X916",99.4030704247001
"X917",110.576240406457
"X918",117.21897554506
"X919",95.0206307826394
"X920",117.307124801835
"X921",133.464107715773
"X922",101.979194432392
"X923",95.3327197748059
"X924",104.08691724139
"X925",116.568529156563
"X926",114.946981597107
"X927",116.788177387156
"X928",124.620307040226
"X929",115.323677736521
"X930",111.033674495554
"X931",99.6007026155258
"X932",114.266390152858
"X933",104.896892299859
"X934",124.064902243719
"X935",121.881963497848
"X936",106.996359033204
"X937",119.881103163126
"X938",100.402613570501
"X939",109.699807214185
"X940",95.7874131084686
"X941",102.472274885709
"X942",104.564905179464
"X943",108.491494542167
"X944",117.107931326782
"X945",105.679061035462
"X946",89.9890017331334
"X947",116.218137950106
"X948",119.186229138673
"X949",134.10221201048
"X950",108.437999425865
"X951",106.797489383133
"X952",121.723627076958
"X953",108.485304320466
"X954",113.315036885109
"X955",109.901150227982
"X956",111.752339072548
"X957",126.522777425829
"X958",113.78273643204
"X959",121.711667194778
"X960",128.234183556775
"X961",112.958521584757
"X962",121.320038575194
"X963",104.652543170854
"X964",132.706184387085
"X965",124.92558073151
"X966",128.46399288892
"X967",111.964402177523
"X968",93.8245355822159
"X969",124.593961307057
"X970",117.520864353705
"X971",117.820567542872
"X972",100.187535457057
"X973",119.499685257728
"X974",131.188176354622
"X975",101.890085755363
"X976",104.825988571736
"X977",99.5277002584333
"X978",99.1513078558575
"X979",116.22687905808
"X980",104.87058044199
"X981",124.281933097848
"X982",116.341387344884
"X983",109.809834318207
"X984",130.259874676288
"X985",113.603754650706
"X986",111.324172699083
"X987",110.35151062777
"X988",112.578009650388
"X989",97.7585443968596
"X990",102.03429103585
"X991",110.782453026147
"X992",137.144472153599
"X993",119.42068995374
"X994",111.422869167537
"X995",114.910148905011
"X996",98.7523454582922
"X997",113.511577074594
"X998",105.949659976641
"X999",109.670971914079
"X1000",111.75579894192
